feature,importance_mean,importance_std
cat__model_GL 450 4MATIC,0.0,0.0
cat__model_Cx-5,0.0,0.0
cat__model_Passat,-3.637978807091713e-13,7.275957614183427e-13
cat__make_BMW,-3.637978807091713e-13,7.275957614183426e-13
cat__model_crosstrek,-3.637978807091713e-13,7.275957614183427e-13
cat__model_PACIFICA TOURING L,-1.0913936421275138e-12,9.458744898438454e-12
cat__make_CHRYSLER,-1.0913936421275138e-12,9.458744898438454e-12
cat__make_GMC,-2.1827872842550277e-12,4.365574568510055e-12
cat__make_Volkswagen,-2.546585164964199e-12,4.2425758837236934e-12
cat__make_RAM,-3.637978807091713e-12,0.0
cat__model_PROMASTER 2500,-3.637978807091713e-12,0.0
cat__model_outback,-4.729372449219227e-12,9.458744898438454e-12
cat__make_Subaru,-8.367351256310939e-12,1.8607114692778008e-11
cat__make_kia,-8.73114913702011e-12,1.838529536106693e-11
cat__make_Dodge,-8.73114913702011e-12,1.7575617427328195e-11
cat__model_F-350 Super Duty,-9.094947017729282e-12,1.8189894035458565e-11
cat__make_Infiniti,-9.094947017729282e-12,1.8189894035458565e-11
cat__model_Neon,-9.094947017729282e-12,1.7371110714613055e-11
cat__model_Legacy,-9.094947017729282e-12,1.8226237516319596e-11
cat__model_EX35,-9.094947017729282e-12,1.8189894035458565e-11
cat__model_accord,-1.2732925824820995e-11,1.002921544720464e-11
cat__make_Mercedes-Benz,-1.6007106751203538e-11,3.65684736552912e-11
cat__make_TOYOTA,-1.709850039333105e-11,3.793977615564273e-11
cat__model_ML350,-1.8189894035458565e-11,3.729593701824867e-11
cat__model_MKT Limo,-1.8553691916167735e-11,3.710738383233547e-11
cat__make_Lincoln,-1.8553691916167735e-11,3.710738383233547e-11
cat__make_Cadillac,-1.8553691916167735e-11,3.710738383233547e-11
cat__recent_repairs_major,-4.729372449219227e-11,4.5974035076285136e-11
cat__make_Kia,-4.606691791478442,9.213383582956885
cat__model_soul +,-4.606691791478442,9.213383582956885
cat__model_Thunderbird,-4.606691791478442,9.213383582956885
cat__model_legacy,-4.606691791479534,9.21338358295634
cat__make_subaru,-4.606691791484627,9.213383582953792
cat__make_Chevy,-4.606691791484627,9.213383582954702
cat__make_honda,-4.6066917914915395,9.213383582953973
cat__condition_good,-4.606691791546109,9.213383582971254
cat__condition_excellent,-51.897045634641835,161.20284853220622
cat__seller_urgency_high,-104.54573768153969,103.09597948023358
